concept_id,English,Kiswahili,Ekegusii,source,dataset_origin
132570,"In all things show yourself an example of good works. In your teaching, show integrity, seriousness, incorruptibility,","Katika kila jambo uwe kielelezo kwa kutenda mema. Katika mafundisho yako uonyeshe uadilifu, utaratibu,","Ase amang’ana onsi, aye omonyene bweorokie koba ekiorokererio ki’ogokora okuya. Okwane ayare ekeene na kworokereria nokwerwa gwonsi.",Trilingual-Bible,bibile.csv
132571,"and soundness of speech that can’t be condemned, that he who opposes you may be ashamed, having no evil thing to say about us.","na usemi sahihi usio na lawama, ili wanaokupinga watahayari, wakose neno lolote baya la kusema juu yetu.","Ogokwana kwao kobe ogoikeranu, okwo gotanyaare gosoerwa, erinde omoengereria onde bwensi asooke, taaba ne ring’ana riibe agokwana igoro yaito.",Trilingual-Bible,bibile.csv
132572,"Exhort servants to be in subjection to their own masters and to be well-pleasing in all things, not contradicting,","Wafundishe watumwa kuwatii mabwana zao katika kila jambo, wakijitahidi kuwapendeza wala wasijibizane nao,","Abasomba mbagwenerete baigwere naboigo kobagokia abanene babo ase amang’ana onsi, na tibaaba abakobairaneria bobe,",Trilingual-Bible,bibile.csv
132573,"not stealing, but showing all good fidelity, that they may adorn the doctrine of God, our Savior, in all things.","wala wasiwaibie, bali waonyeshe kuwa wanaweza kuaminika kabisa, ili kwa kila namna wayafanye mafundisho ya Mungu Mwokozi wetu yawe ya kuvutia.","tibaaba abakobaibera. Korende babaorokie obwegenwa obuya ase onsi, erinde ase amang’ana onsi yogokora kwabo abe ekiorokererio ekiya gi’okworokereria kwa Nyasae, Omotooria oito.",Trilingual-Bible,bibile.csv
132574,"For the grace of God has appeared, bringing salvation to all men,",Kwa maana neema ya Mungu ambayo inawaokoa wanadamu wote imefunuliwa.,Inaki Nyasae oorokriie obuya bwaye ase ogotooreka ase Mwanyabaanto bonsi.,Trilingual-Bible,bibile.csv
132575,"instructing us to the intent that, denying ungodliness and worldly lusts, we would live soberly, righteously, and godly in this present age;","Nayo yatufundisha kukataa ubaya na tamaa za kidunia, ili tupate kuishi maisha ya kiasi, ya haki na ya utaua katika ulimwengu huu wa sasa,","Obo nigo bogotworokereria okwanga amang’ana atari y’obonyasae ase obomenyo bwaito, na okogania okobe gw’ense eye, erinde tonyaare kwerenda ase onsi, na koba noboronge amo ne chingeencho chi’obonyasae ime ase ense eye,",Trilingual-Bible,bibile.csv
132576,"looking for the blessed hope and appearing of the glory of our great God and Savior, Jesus Christ,","huku tukilitazamia tumaini lenye baraka na ufunuo wa utukufu wa Mungu wetu Mkuu, aliye Mwokozi wetu Yesu Kristo.","gatoganyete ogoikeranigwa ogosemeria kwe Rituko Risesenirie, na okooroka kw’obonene bwa Nyasae omonene, na Omotooria oito Kristo Yeso,",Trilingual-Bible,bibile.csv
132577,"who gave himself for us, that he might redeem us from all iniquity and purify for himself a people for his own possession, zealous for good works.","Ndiye alijitoa nafsi yake kwa ajili yetu, ili atukomboe kutoka uovu wote na kujisafishia watu kuwa mali yake Mwenyewe, yaani, wale walio na juhudi katika kutenda mema.","Ere omonyene oyobweruete ase engencho yaito, erinde atoboorie korwa ase ogosaria gwonsi, naboigo gotosibia ere omonyene abanto babe abaye, bare nomokia ase ogokora okuya.",Trilingual-Bible,bibile.csv
132578,Say these things and exhort and reprove with all authority. Let no one despise you.,Basi wewe fundisha mambo haya. Onya na kukaripia kwa mamlaka yote. Mtu yeyote asikudharau.,"Kwana amang’ana aya, ase okobua gwonsi ore nakwo, kuurera, na gotogonyera abategereri bao. Tibwanchera omonto onde bwensi agochaaye.",Trilingual-Bible,bibile.csv
132579,"Remind them to be in subjection to rulers and to authorities, to be obedient, to be ready for every good work,","Wakumbushe watu kuwanyenyekea watawala na kuwatii wenye mamlaka, wawe tayari kutenda kila lililo jema.","Oinyorie abanto bao bekeyie ase abagaambi, na ase abare nokobua, naende babe abaigweri, ase kera enchera bebeke ang’e gokora ogokora okuya.",Trilingual-Bible,bibile.csv
132580,"to speak evil of no one, not to be contentious, to be gentle, showing all humility toward all men.","Wasimnenee mtu yeyote mabaya, wasiwe wagomvi, bali wawe wapole, wakionyesha unyenyekevu kwa watu wote.","Obateebie tibakwana bobe igoro ya monto onde bwensi, korende barabwo babe abanto b’omorembe n’obosaani, babe abaremereria naende abakoorokia obwororo ase abanto bonsi.",Trilingual-Bible,bibile.csv
132581,"For we were also once foolish, disobedient, deceived, serving various lusts and pleasures, living in malice and envy, hateful, and hating one another.","Maana sisi wenyewe wakati fulani tulikuwa wajinga, wasiotii, tukiwa watumwa wa tamaa mbaya na anasa za kila aina. Tuliishi katika uovu na wivu, tukichukiwa na kuchukiana sisi kwa sisi.","Inaki agwo ritang’ani naintwe nigo twarenge abariri, abaenenu, na abang’ainegete. Nigo twarenge abosomba b’okogania okobe gwe chingeencho ao ao ase okwegokia. Tokamenya ase obobe n’emoko, tokogeechigwa na kogeechana.",Trilingual-Bible,bibile.csv
132582,"But when the kindness of God our Savior and his love toward mankind appeared,","Lakini wema na upendo wa Mungu Mwokozi wetu ulipofunuliwa,","Korende ekero oboitongo na obwanchani bwa Nyasae, Omotooria oito bwaorogetigwe,",Trilingual-Bible,bibile.csv
132583,"not by works of righteousness which we did ourselves, but according to his mercy, he saved us through the washing of regeneration and renewing by the Holy Spirit,","alituokoa, si kwa sababu ya matendo ya haki tuliyotenda, bali kwa sababu ya rehema zake. Alituokoa kwa kutuosha kwa kuzaliwa mara ya pili na kwa kufanywa wapya kwa njia ya Roho Mtakatifu,","ere agatotooria, tari ase ogokora kw’oboronge twakorete intwe, korende ase amaabera aye ere omonyene ogosibigwa goetera ase Omoika Omochenu oyio ogotoa okoiborwa okoyia, na obogima oboyia.",Trilingual-Bible,bibile.csv
132584,whom he poured out on us richly through Jesus Christ our Savior;,"ambaye Mungu alitumiminia kwa wingi kwa njia ya Yesu Kristo Mwokozi wetu,","Oyo atoitererete Omoika Omochenu ase obonge goetera ase Yeso Kristo, Omotooria oito,",Trilingual-Bible,bibile.csv
132585,"that being justified by his grace, we might be made heirs according to the hope of eternal life.","ili kwamba, tukiisha kuhesabiwa haki kwa neema yake, tupate kuwa warithi tukiwa na tumaini la uzima wa milele.","erinde obuya bwaye, tonyore oboronge ase ere Nyasae Omobui erio, tonyaare koba abanyamwando b’obogima bwa kare na kare, obwo tosemeretie.",Trilingual-Bible,bibile.csv
132586,"This saying is faithful, and concerning these things I desire that you insist confidently, so that those who have believed God may be careful to maintain good works. These things are good and profitable to men;","Hili ni neno la kuaminiwa. Nami nataka uyasisitize mambo haya, ili wale ambao wamemwamini Mungu wapate kuwa waangalifu kujitoa kwa ajili ya kutenda mema wakati wote. Mambo haya ni mazuri tena ya manufaa kwa kila mtu.","Ring’ana eri neri’ekeene. Igoro y’amang’ana ayio nindigetie oyakwane ne chinguru, erinde abwo bamwegenete Nyasae banyaare kwerua ase ogokora okuya. Amang’ana aya namaya, naende nanyare gokoonya abanto bonsi.",Trilingual-Bible,bibile.csv
132587,"but shun foolish questionings, genealogies, strife, and disputes about the law; for they are unprofitable and vain.","Lakini jiepushe na maswali ya kipuzi, mambo ya koo, mabishano na ugomvi kuhusu sheria, kwa sababu hayana faida, tena ni ubatili.","Korende aye, bweatanane korwa ase amaborio y’oboriri, n’omoroberio omotambe bwe chinderia chi’echisokoro, na eriomana, na okoamererania igoro y’amachiiko, ekiagera tibigokoonya kende, naende tibiri nengeencho.",Trilingual-Bible,bibile.csv
132588,"Avoid a factious man after a first and second warning,","Mtu anayesababisha mafarakano, mwonye mara ya kwanza, kisha mwonye mara ya pili. Baada ya hapo, usihusike naye tena.","Omoe omonto oraarente okweatanana ogokuurera goika kabere, korwa agwo, aye tobaisa koba n’ering’ana rinde asare ere.",Trilingual-Bible,bibile.csv
132589,"knowing that such a one is perverted and sinful, being self-condemned.",Kwa kuwa unajua kwamba mtu kama huyo amepotoka na tena ni mwenye dhambi. Yeye amejihukumu mwenyewe.,"Nomanyete buna omonto onga buna oyio nomosareku, naende ebibe biaye biamwatananire, nere omonyene bwegaambirie.",Trilingual-Bible,bibile.csv
132590,"When I send Artemas to you, or Tychicus, be diligent to come to me to Nicopolis, for I have determined to winter there.","Mara nitakapomtuma Artema au Tikiko kwako, jitahidi kuja unione huko Nikopoli, kwa sababu nimeamua kukaa huko wakati wa majira ya baridi.","Kondatome Artemas gose Tukiko gocha ase ore, teema buna oranyaare gocha ase ’nde aria Nikopoli bwango, inaki nindengereretie komenya aroro ekero gi’etoigo.",Trilingual-Bible,bibile.csv
132591,"Send Zenas the lawyer and Apollos on their journey speedily, that nothing may be lacking for them.",Fanya kila uwezalo uwasafirishe Zena yule mwanasheria na Apolo na uhakikishe kwamba wana kila kitu wanachohitaji katika safari yao.,"Kora omokia gokoonya Zena, omonogeri bw’amachiiko, na Apolo, ekero okobatoma ase orogeendo rw’abo, na origererie buya ng’a ’mbabwate kera ekemo keria baganetie.",Trilingual-Bible,bibile.csv
132592,"Let our people also learn to maintain good works to meet necessary needs, that they may not be unfruitful.","Watu wetu hawana budi kujifunza kutenda mema, ili waweze kuyakimu mahitaji ya kila siku, wasije wakaishi maisha yasiyokuwa na matunda.","Na abanto baito tiga beorokererie kwerua ase ogokora okuya, na gokoonya aase oboremerwa bore ase ekeene, erinde tibaaba abataisaini kende gionsi.",Trilingual-Bible,bibile.csv
132593,All who are with me greet you. Greet those who love us in faith. Grace be with you all. Amen.,Wote walio pamoja nami wanakusalimu. Wasalimu wale wanaotupenda katika imani. Neema iwe nanyi nyote. Amen.,Aba bonsi bare amo nainche bagokwanirie. Tokwanerie baria abasani baito ase okwegena. Obuya bwa Nyasae Omobui bobe ase more mwensi. Obuya bobe amo nainwe mwensi.,Trilingual-Bible,bibile.csv
132594,"Paul, a prisoner of Christ Jesus, and Timothy our brother, to Philemon, our beloved fellow worker,","Paulo, mfungwa wa Kristo Yesu, pamoja na Timotheo ndugu yetu: Kwa Filemoni rafiki yetu mpendwa na mtendakazi mwenzetu,","Inche Paulo, omosibwa ase engencho ya Kristo Yeso, boigo korwa ase oyominto Timotheo ase Filemoni, omwanchwa oito, omokori emeremo amo naintwe.",Trilingual-Bible,bibile.csv
132595,"to the beloved Apphia, to Archippus our fellow soldier, and to the assembly in your house:","kwa dada yetu mpendwa Afia, kwa Arkipo askari mwenzetu na kwa kanisa lile likutanalo nyumbani mwako:","Na abanto b’ekanisa ekoumerana ase enyomba yao, naboigo Apia, mosubati ominto, na Arikipo, omorwani ore amo naintwe.",Trilingual-Bible,bibile.csv
132596,Grace to you and peace from God our Father and the Lord Jesus Christ.,Neema iwe nanyi na amani itokayo kwa Mungu Baba yetu na Bwana Yesu Kristo.,Tiga Nyasae tata oito na Omonene Yeso Kristo abae obuya na omorembe.,Trilingual-Bible,bibile.csv
132597,"I thank my God always, making mention of you in my prayers,","Siku zote ninamshukuru Mungu ninapokukumbuka katika maombi yangu,","Oyominto Filemoni, ase ogosaba kwane botambe nigo ngoakera Nyasae one ng’a mbuya mono ekero ngokoinyora.",Trilingual-Bible,bibile.csv
132598,"hearing of your love and of the faith which you have toward the Lord Jesus and toward all the saints,",kwa sababu ninasikia juu ya imani yako katika Bwana Yesu na upendo wako kwa watakatifu wote.,"Ayio nase engencho nkoigwa amang’ana igoro y’obwanchani bwao ase abanto bonsi b’Omonene, na okwegena kwao obwate ase Omonene Yeso.",Trilingual-Bible,bibile.csv
132599,that the fellowship of your faith may become effective in the knowledge of every good thing which is in us in Christ Jesus.,"Naomba utiwe nguvu katika kuishuhudia imani yako, ili upate kuwa na ufahamu mkamilifu juu ya kila kitu chema tulicho nacho ndani ya Kristo.","Nasabire ng’a okobwatana gw’okwegena tore nakorokwo gokore emeremo, erinde omanye mono kobua kera egento ogosesenigwa kore ase tore intwe ase okobwatana na Kristo.",Trilingual-Bible,bibile.csv
132600,"For we have much joy and comfort in your love, because the hearts of the saints have been refreshed through you, brother.","Upendo wako umenifurahisha mno na kunitia moyo, kwa sababu wewe ndugu, umeiburudisha mioyo ya watakatifu.","Naki oyominto, nigo nabeete nomogooko omonge na okoremigwa ase engencho y’obwanchani bwao! Chinkoro chi’abaanto b’Omonene bonsi chiasasokire.",Trilingual-Bible,bibile.csv
132601,"Therefore though I have all boldness in Christ to command you that which is appropriate,","Hata hivyo, ingawa katika Kristo ningeweza kuwa na ujasiri na kukuagiza yale yakupasayo kutenda,","Ase ayio, ninde noboremu obonge buna momura omino ase Kristo kogochika eri ogwenerete okore.",Trilingual-Bible,bibile.csv
132602,"yet for love’s sake I rather appeal to you, being such a one as Paul, the aged, but also a prisoner of Jesus Christ.","lakini ninakuomba kwa upendo, mimi Paulo, mzee na pia sasa nikiwa mfungwa wa Kristo Yesu,","Korende ase engencho y’obwanchani bwane ase ore, nanchire kobua kogosorora, buna inche Paulo inde omotomwa, naende inde omosibwa o Kristo Yeso.",Trilingual-Bible,bibile.csv
132603,"I appeal to you for my child Onesimus, whom I have become the father of in my chains,","nakuomba kwa ajili ya mwanangu Onesimo, aliyefanyika mwanangu nilipokuwa kwenye minyororo.","Nagosoroire ase ribaga riaye omwana one ase Kristo, Onesimo oyio ekero nare ase egesibo kiane, obete omwana one kemoika.",Trilingual-Bible,bibile.csv
132604,"who once was useless to you, but now is useful to you and to me.","Mwanzoni alikuwa hakufai, lakini sasa anakufaa sana wewe na mimi pia.","Agwo kare tarenge taisainegento kende ase ore, korende bono obeire oyo bw’engeencho mono ase ore nainche boigo.",Trilingual-Bible,bibile.csv
132605,"I am sending him back. Therefore receive him, that is, my own heart,","Namtuma kwako, yeye aliye moyo wangu hasa.","Ere namotomire gocha ase ore, na nigo enga buna nigo abogoretie enkoro yane.",Trilingual-Bible,bibile.csv
132606,"whom I desired to keep with me, that on your behalf he might serve me in my chains for the Good News.",Ningependa nikae naye ili ashike nafasi yako ya kunisaidia wakati huu nikiwa kifungoni kwa ajili ya Injili.,"Naki inche nigo narenge kogania abeere aiga amo nainche ase nsibire ase engencho y’enchiri, erinde anyare gonkorera ribaga riao.",Trilingual-Bible,bibile.csv
132607,"But I was willing to do nothing without your consent, that your goodness would not be as of necessity, but of free will.","Lakini sikutaka kufanya lolote bila idhini yako, ili wema wowote uufanyao usiwe wa lazima, bali wa hiari.","Korende tindigeti okore ing’ana rinde rionsi ase ogokobetereria erio aye onkoonye, korende erio ebe ase ogwancha kwao aye omonyene. Inche tinkonyara gokora ing’ana rinde rionsi otatiga aye gwancheranire narirorio.",Trilingual-Bible,bibile.csv
132608,"For perhaps he was therefore separated from you for a while that you would have him forever,",Huenda sababu ya yeye kutengwa nawe kwa kitambo kidogo ni ili uwe naye daima.,"Aande nakio kiagerete Onesimo agaatananwa korwa ase ore ase ekero egeke, erinde airane koba ase ore ase ebiro bionsi.",Trilingual-Bible,bibile.csv
132609,"no longer as a slave, but more than a slave, a beloved brother—especially to me, but how much rather to you, both in the flesh and in the Lord.","Si kama mtumwa, bali bora kuliko mtumwa, kama ndugu mpendwa. Yeye ni mpendwa sana kwangu na hata kwako zaidi, yeye kama mwanadamu na kama ndugu katika Bwana.","Naende ere bono tari buna omosomba, korende goetania omosomba; buna oyominto omwanchwa, ase Kristo. Asende mono, na ase ore mono kobua, buna omosomba, naende buna oyominto ase Omonene!",Trilingual-Bible,bibile.csv
132610,"If then you count me a partner, receive him as you would receive me.","Hivyo kama unanihesabu mimi kuwa mshirika wako, mkaribishe kama vile ungenikaribisha mimi mwenyewe.","Gaki, onye kondengereretie inche buna omobwatani oo, omooroisie koreng’ana buna kware kondoisia inche.",Trilingual-Bible,bibile.csv
132611,"But if he has wronged you at all or owes you anything, put that to my account.","Kama amekukosea lolote au kama unamdai chochote, nidai mimi.","Onye okomocheire ase ing’ana rinde rionsi, gose okoriete esira, oyeborie goetera ase ’nde.",Trilingual-Bible,bibile.csv
132612,"I, Paul, write this with my own hand: I will repay it (not to mention to you that you owe to me even your own self besides).","Ni mimi Paulo, ninayeandika waraka huu kwa mkono wangu mwenyewe. Nitakulipa. Sitaji kwamba nakudai hata nafsi yako.","Inche Paulo nariikire aya nokoboko kwane omonyene, ning’akane. Amaene, ninyare kogoteebia, ng’a nore nesira ase ’nde, ase obogima bwao aye omonyene.",Trilingual-Bible,bibile.csv
132613,"Yes, brother, let me have joy from you in the Lord. Refresh my heart in the Lord.","Ndugu yangu, natamani nipate faida kwako katika Bwana, uuburudishe moyo wangu katika Kristo.","Ee, oyominto, ninganetie obokonyi bokorwa ase ore, ekiagera noyo bw’Omonene ore. Buna oyominto ase Kristo, ong’e omoyo!",Trilingual-Bible,bibile.csv
132614,"Having confidence in your obedience, I write to you, knowing that you will do even beyond what I say.","Nikiwa na hakika ya utii wako, nakuandikia, nikijua kwamba utafanya hata zaidi ya yale ninayokuomba.","Ninde nobomaene aiga buna ngokoriikera aya, ng’a nokore buna nagosabire ekiagera nomoigweri ore, naende ase ayio nimanyete ng’a nokore goetania.",Trilingual-Bible,bibile.csv
132615,"Also, prepare a guest room for me, for I hope that through your prayers I will be restored to you.","Jambo moja zaidi: Niandalie chumba cha wageni, kwa kuwa nataraji kurudishwa kwenu kama jibu la maombi yenu.","Amo nayio, ondoiserie aase ngocha komenya, naki ninsemeretie ng’a Omonene Nyasae nayairanerie goetera ase ogosaba kwaino mwensi erio imbe nainwe.",Trilingual-Bible,bibile.csv
132616,"Epaphras, my fellow prisoner in Christ Jesus, greets you,","Epafra, aliye mfungwa mwenzangu katika Kristo Yesu, anakusalimu.","Epafara, oyosibire amo nainche ase engencho ya Kristo Yeso, ogokwanirie.",Trilingual-Bible,bibile.csv
132617,"as do Mark, Aristarchus, Demas, and Luke, my fellow workers.","Vivyo hivyo Marko, Aristarko, Dema na Luka, watendakazi wenzangu wanakusalimu.","Boigo Mariko na Aristariko, na Dema, na Luka.",Trilingual-Bible,bibile.csv
132618,The grace of our Lord Jesus Christ be with your spirit. Amen.,Neema ya Bwana Yesu Kristo iwe pamoja na roho zenu. Amen.,Obuya bw’Omonene oito Yeso Kristo bobe amo nainwe mwensi.,Trilingual-Bible,bibile.csv
132619,"God, having in the past spoken to the fathers through the prophets at many times and in various ways,","Zamani Mungu alisema na baba zetu kwa njia ya manabii mara nyingi na kwa njia mbalimbali,","Agwo kare, Nyasae nigo are gokwana n’echisokoro chiaito ebiro ebinge ne chinchera chinyinge goetera ase ababani,",Trilingual-Bible,bibile.csv
132620,"has at the end of these days spoken to us by his Son, whom he appointed heir of all things, through whom also he made the worlds.","lakini katika siku hizi za mwisho anasema nasi kwa njia ya Mwanawe, ambaye amemweka kuwa mrithi wa vitu vyote, na ambaye kupitia kwake aliuumba ulimwengu.","korende ase amatuko aya y’omoerio okwanire naintwe goetera ase Omwana oye. Ere oyo Nyasae aragete koba omonyamwando bw’ebinto bionsi, na goetera asare agatonga ense.",Trilingual-Bible,bibile.csv
132621,"His Son is the radiance of his glory, the very image of his substance, and upholding all things by the word of his power, who, when he had by himself purified us of our sins, sat down on the right hand of the Majesty on high,","Mwana ni mngʼao wa utukufu wa Mungu na mfano halisi wa nafsi yake, akivihifadhi vitu vyote kwa neno lake lenye uweza. Akiisha kufanya utakaso kwa ajili ya dhambi, aliketi mkono wa kuume wa Aliye Mkuu huko mbinguni.","Ere nigo agotobareria obonene bwa Nyasae, na buna Nyasae are, nere naboigo are, naende nigo akobogoria ebinto bionsi ne ring’ana riaye ri’okobua. Gaikire gokora ogosibigwa kw’ebibe, agaikaransa ensemo y’okoboko gw’okorio kw’Obonene igoro.",Trilingual-Bible,bibile.csv
132622,having become as much better than the angels as the more excellent name he has inherited is better than theirs.,"Kwa hiyo alifanyika bora kuliko malaika, kama jina alilorithi lilivyo bora kuliko lao.","Omwana agakorwa koba omonene kobua abamalaika, buna erieta eri anyorete ri’omwando rire rinene kobua ayabo.",Trilingual-Bible,bibile.csv
132623,"For to which of the angels did he say at any time, “You are my Son. Today I have become your father?” and again, “I will be to him a Father, and he will be to me a Son?”","Kwa maana ni malaika yupi ambaye wakati wowote Mungu alipata kumwambia, “Wewe ni Mwanangu; leo mimi nimekuzaa?” Au tena, “Mimi nitakuwa Baba yake, naye atakuwa Mwanangu?”","Ekiagera Nyasae tatebetie momalaika onde bwensi, “Aye, naye Omwana one, reero nakoiboire”? Gose naende, “Inche nimbe asare ise, nere ase ’nde nabe Omwana one”?",Trilingual-Bible,bibile.csv
132624,"When he again brings in the firstborn into the world he says, “Let all the angels of God worship him.”","Tena, Mungu amletapo mzaliwa wake wa kwanza ulimwenguni, anasema, “Malaika wote wa Mungu na wamsujudu.”","Korende ekero Nyasae arenge ange gotoma Omwana oye omotangi gocha ase ense, nigo atebete: “Abamalaika bonsi ba Nyasae goika bamosasime.”",Trilingual-Bible,bibile.csv
132625,"Of the angels he says, “He makes his angels winds, and his servants a flame of fire.”","Anenapo kuhusu malaika asema, “Huwafanya malaika wake kuwa pepo, watumishi wake kuwa miali ya moto.”","Korende igoro y’abamalaika Nyasae nigo agoteeba, “Nyasae nigo agokora Abamalaika baye koba chimbeo, na abasomba baye koba ebibemberi b’omorero.”",Trilingual-Bible,bibile.csv
132626,"But of the Son he says, “Your throne, O God, is forever and ever. The scepter of uprightness is the scepter of your Kingdom.","Lakini kwa habari za Mwana asema, “Kiti chako cha enzi, Ee Mungu, kitadumu milele na milele, nayo haki itakuwa fimbo ya utawala ya ufalme wako.","Korende igoro y’Omwana Nyasae agateeba, “Oboruoti bwao aye Nyasae, mbobeo kare na kare, nigo okogambera abanto bao ase oboronge.",Trilingual-Bible,bibile.csv
132627,"You have loved righteousness and hated iniquity; therefore God, your God, has anointed you with the oil of gladness above your fellows.”","Umependa haki na kuchukia uovu; kwa hiyo Mungu, Mungu wako, amekuweka juu ya wenzako kwa kukupaka mafuta ya furaha.”","Nigo bwanchete oboronge, na kogechete ogosaria; ase ayio, Nyasae, oyore Nyasae oo, ogoakire amaguta, okorenteire omogooko kobua oyo bw’abande bamino.”",Trilingual-Bible,bibile.csv
132628,"And, “You, Lord, in the beginning, laid the foundation of the earth. The heavens are the works of your hands.","Pia asema, “Hapo mwanzo, Ee Bwana, uliweka misingi ya dunia, nazo mbingu ni kazi ya mikono yako.","Naende agateeba. “Naye Omonene, kwabegete oboroso bw’ense korwa omochakano, na igoro chionsi nemeremo y’amaboko ao.",Trilingual-Bible,bibile.csv
132629,"They will perish, but you continue. They all will grow old like a garment does.","Hizo zitatoweka, lakini wewe utadumu; zote zitachakaa kama vazi.","Ebio inabisire, korende aye nigo oragenderere kobao, birobio inabigote buna chianga,",Trilingual-Bible,bibile.csv
132630,"You will roll them up like a mantle, and they will be changed; but you are the same. Your years won’t fail.”","Utazikungʼutakungʼuta kama joho, nazo zitachakaa kama vazi. Lakini wewe hubadiliki, nayo miaka yako haikomi kamwe.”","nobiringe buna egetambaa gi’okwambara, na birobio nabionchoke buna chianga. Korende aye naye oria oria ore buna kwarenge, na obogima bwao tibokoba nomoerio.”",Trilingual-Bible,bibile.csv
132631,"But which of the angels has he told at any time, “Sit at my right hand, until I make your enemies the footstool of your feet?”","Je, ni kwa malaika yupi ambaye Mungu amepata kumwambia wakati wowote, “Keti mkono wangu wa kuume, hadi nitakapowaweka adui zako chini ya miguu yako”?","Nyasae tatebeti onde ase abamalaika baye: “Ikaransa ensemo y’okoboko kwane gw’okorio, goika mbabeeke ababisa bao babe inse y’amagoro ao”?",Trilingual-Bible,bibile.csv
132632,"Aren’t they all serving spirits, sent out to do service for the sake of those who will inherit salvation?","Je, malaika wote si roho watumikao, waliotumwa kuwahudumia wale watakaourithi wokovu?","Abamalaika ngento ki gotatiga emeika y’ogokorera Nyasae, batomire gokorera baria barache konyora omwando bw’ogotooreka?",Trilingual-Bible,bibile.csv
132633,"Therefore we ought to pay greater attention to the things that were heard, lest perhaps we drift away.","Kwa hiyo, imetupasa kuwa waangalifu sana kuhusu kile tulichosikia, ili tusije tukakiacha.","Ase ayio, netogwenerete gotegerera mono kobua na kobwata ayatwaigure, titocha gosira.",Trilingual-Bible,bibile.csv
132634,"For if the word spoken through angels proved steadfast, and every transgression and disobedience received a just penalty,","Kwa kuwa kama ujumbe ulionenwa na malaika ulikuwa imara, na kila uasi na kutokutii kulipata adhabu ya haki,","Ring’ana riria riakwanetwe gochia ase Chisokoro chiaito nabamalaika nigo riarenge eri’ekeene, na kera oyotaribwatetie gose korigwera nigo anyorete egesusuro keria kiamobwenerete.",Trilingual-Bible,bibile.csv
132635,"how will we escape if we neglect so great a salvation—which at the first having been spoken through the Lord, was confirmed to us by those who heard,","je, sisi tutapaje kupona kama tusipojali wokovu mkuu namna hii? Wokovu huu, ambao mwanzo ulitangazwa na Bwana, ulithibitishwa kwetu na wale waliomsikia.","Inee, naki intwe toranyare gwetooria onye twangire ogotooreka okonene buna oko? Ritang’ani Omonene naraaretie ogotooreka oko, naende baria bamoigwete batoenekeirie buna n’eriekeene.",Trilingual-Bible,bibile.csv
132636,"God also testifying with them, both by signs and wonders, by various works of power, and by gifts of the Holy Spirit, according to his own will?","Pia Mungu aliushuhudia kwa ishara, maajabu na kwa miujiza mbalimbali, na karama za Roho Mtakatifu alizozigawa kulingana na mapenzi yake.","Naende Nyasae akamenta oborori bwaye nebimanyererio, na amakumia, na ebikone bie chinguru ao ao amo na kogabera abanto ebiegwa bi’Omoika Omochenu koreng’ana nogwancha kwaye.",Trilingual-Bible,bibile.csv
132637,"For he didn’t subject the world to come, of which we speak, to angels.",Mungu hakuuweka ulimwengu ujao ambao tunanena habari zake chini ya malaika.,"Naki tari inse y’abamalaika Nyasae abegete Ense eria egochi‐gocha, eyio togokwana.",Trilingual-Bible,bibile.csv
132638,"But one has somewhere testified, saying, “What is man, that you think of him? Or the son of man, that you care for him?","Lakini kuna mahali mtu fulani ameshuhudia akisema: “Mwanadamu ni kitu gani hata unamfikiria, binadamu ni nani hata unamjali?",Korende nigo egotebekana aase gete ase amariiko: “Mwanyabaanto inki aisaine aye Nyasae ogendererete komorengereria? Mwanyabaanto inki aisaine aye okomorenda?,Trilingual-Bible,bibile.csv
132639,You made him a little lower than the angels. You crowned him with glory and honor.,"Umemfanya chini kidogo kuliko malaika; ukamvika taji ya utukufu na heshima,","Kwamokorire omoke kobua abamalaika ase ekero egeke, kwamobekeire egutwa y’obonene na amasikani.",Trilingual-Bible,bibile.csv
132640,"You have put all things in subjection under his feet.” For in that he subjected all things to him, he left nothing that is not subject to him. But now we don’t yet see all things subjected to him.","nawe umeweka vitu vyote chini ya miguu yake.” Kwa kuweka vitu vyote chini yake, Mungu hakuacha kitu chochote ambacho hakukiweka chini ya mwanadamu. Lakini kwa sasa, hatuoni kwamba kila kitu kiko chini yake.",Okabakora koba abateneneri igoro ase ebinto bionsi.” Naki ase okobeeka ebinto bionsi inse yaye tatigete gento kende atabegete inse yaye. Korende goika bono titorarora ere okogambera ebinto bionsi bibekire inse yaye.,Trilingual-Bible,bibile.csv
132641,"But we see him who has been made a little lower than the angels, Jesus, because of the suffering of death crowned with glory and honor, that by the grace of God he should taste of death for everyone.","Lakini twamwona Yesu, aliyefanywa chini kidogo kuliko malaika, sasa akiwa amevikwa taji ya utukufu na heshima kwa sababu alistahimili mauti, ili kwamba kwa neema ya Mungu apate kuonja mauti kwa ajili ya kila mtu.","Korende twarorire Yeso oyio ase ekero egeke okoretwe koba omoke kobua abamalaika, erio goetera ase obuya bwa Nyasae akwe ase engencho ya kera omonto. Bono nigo tokomorora obekeirwe egutwa y’obonene na amasikani ase engencho y’ogochandwa kwaye kw’amakweri.",Trilingual-Bible,bibile.csv
