English,Kiswahili,Ekegusii,Domain
"They will bear their iniquity. The iniquity of the prophet will be even as the iniquity of him who seeks him,","Watachukua hatia yao, nabii atakuwa na hatia sawa na yule mtu aliyekuja kuuliza neno kwake.","Abwo mbabogorie egesusuro ki’ebibe biabo, egesusuro ki’omobani na eki’omonto oria ochete koboria amang’ana korwa ase are, nigo kerabe ekemo.",Religion
"that the house of Israel may no more go astray from me, neither defile themselves any more with all their transgressions; but that they may be my people, and I may be their God,” says the Lord Yahweh.’”","“ ‘Ndipo watu wa Israeli hawataniacha tena, wala kujitia unajisi tena kwa dhambi zao zote. Ndipo watakuwa watu wangu nami nitakuwa Mungu wao, asema Bwana Mwenyezi.’ ”","Omonene nigo agoteeba ng’a ase enchera eyio Abaisraeli tibakorua asende bachie gosira, gose gwesoyia ase ogotacheneka nonya ng’ake ase engencho y’ogosaria kwabo gwonsi, korende mbabe abanto baane, na inche imbe Nyasae obo.”",Religion
"Yahweh’s word came to me, saying,","Neno la Bwana likanijia kusema,","Naende ring’ana ri’Omonene rigaacha asende, riganteebia:",Religion
"“Son of man, when a land sins against me by committing a trespass, and I stretch out my hand on it, and break the staff of its bread and send famine on it, and cut off from it man and animal—","“Mwanadamu, kama nchi itanitenda dhambi kwa kutokuwa waaminifu nami nikinyoosha mkono wangu dhidi yake kukatilia mbali upatikanaji wake wa chakula na kuipelekea njaa na kuua watu wake na wanyama wao,","“Aye Mwanyabaanto, onye ense egokora ebibe asende ase gokora aya atari ay’obwegenwa, nindambore okoboko kwane igoro yaye, ninsirie endagera nyerentere enchara, naende ng’ite Mwanyabaanto ne ching’iti,",Religion
"though these three men, Noah, Daniel, and Job, were in it, they would deliver only their own souls by their righteousness,” says the Lord Yahweh.","hata kama watu hawa watatu: Noa, Danieli na Ayubu wangekuwa ndani ya nchi hiyo, ndio hao tu wangeweza kujiokoa wenyewe kwa uadilifu wao, asema Bwana Mwenyezi.","nonya abanto aba batato: Nuhu, Danieli, na Ayubu, barenge kobao, oboronge bwabo tibware gotooria monto onde bwensi, otatiga ’mbarabwo boka bwarenge gotooria.” Nabo Omonene ateebire.",Religion
"“If I cause evil animals to pass through the land, and they ravage it and it is made desolate, so that no man may pass through because of the animals—","“Au kama nikipeleka wanyama pori katika nchi hiyo yote na kuifanya isiwe na watoto, nayo ikawa ukiwa kwamba hakuna mtu apitaye katika nchi hiyo kwa sababu ya wanyama pori,","“Gose inse korenta ching’iti chi’orosana chintindi chichiche ase ense eyio chiyesarie ebe bosa, erinde monto onde tabaisa goeta ase ense eyio ase engencho ye ching’iti echio,",Religion
"though these three men were in it, as I live,” says the Lord Yahweh, “they would deliver neither sons nor daughters. They only would be delivered, but the land would be desolate.","hakika kama niishivyo, asema Bwana Mwenyezi, hata kama watu hawa watatu wangekuwa humo ndani yake, wasingeweza kuokoa wana wao wala binti zao. Wao peke yao wangeokolewa, lakini nchi ingekuwa ukiwa.","nonya abanto abwo batato barenge koba ase ense eyio, ekeene, buna inche Omonene Nyasae inde moyo, tibare konyara gotooria abana bareo, abamura gose abaiseke. Mbarabwo boka baarenge gotoorigwa, korende ense ero esarigwe ebe bosa.” Nab’Omonene ateebire.",Religion
"“Or if I bring a sword on that land, and say, ‘Sword, go through the land, so that I cut off from it man and animal’—","“Au kama nikileta upanga dhidi ya nchi hiyo na kusema, ‘Upanga na upite katika nchi yote,’ nami nikiua watu wake na wanyama wao,","“Gose inse gotoma omoro ase ense na ntebe: Omoro tiga oetere ense eye, naende insirie kegima Mwanyabaanto ne ching’iti,",Religion
"though these three men were in it, as I live,” says the Lord Yahweh, “they would deliver neither sons nor daughters, but they only would be delivered themselves.","hakika kama niishivyo, asema Bwana Mwenyezi, hata kama watu hawa watatu wangekuwa humo ndani yake, wasingeweza kuokoa wana wao wala binti zao. Wao wenyewe tu wangeokolewa.","nonya abanto abwo batato barenge kobao, ekeene, buna inche Omonene Nyasae inde moyo, tibare konyara gotooria abana bareo, abamura gose abaiseke, korende ’mbarabwo boka baarenge gotoorigwa.” Nabo Omonene ateebire.",Religion
"“Or if I send a pestilence into that land, and pour out my wrath on it in blood, to cut off from it man and animal—","“Au kama nikipeleka tauni katika nchi hiyo na kumwaga ghadhabu yangu juu yake kwa njia ya kumwaga damu, kuua watu wake na wanyama wao,","“Gose inse gotoma oborwaire bogoita ase ense eyio, ing’umore endamwamu y’ane egere ogoiterwa kw’amanyinga, ng’ite Mwanyabaanto ne ching’iti aroro,",Religion
"though Noah, Daniel, and Job, were in it, as I live,” says the Lord Yahweh, “they would deliver neither son nor daughter; they would deliver only their own souls by their righteousness.”","hakika kama niishivyo, asema Bwana Mwenyezi, hata kama Noa, Danieli na Ayubu wangekuwa humo ndani yake, wasingeweza kumwokoa mwana wala binti. Wao wangeweza kujiokoa wenyewe tu kwa uadilifu wao.","nonya Nuhu, Danieli, na Ayubu barenge kobao, ekeene, buna inche Omonene inde moyo, oboronge bwabo tibware gotooria abana bareo, abamura gose abaiseke, otatiga mbarabwo boka bwarenge gotooria.” Nabo Omonene Nyasae ateebire.",Religion
"For the Lord Yahweh says: “How much more when I send my four severe judgments on Jerusalem—the sword, the famine, the evil animals, and the pestilence—to cut off from it man and animal!","“Kwa maana hili ndilo Bwana Mwenyezi asemalo: Itakuwa vibaya kiasi gani nitakapopeleka dhidi ya Yerusalemu hukumu zangu nne za kutisha, yaani, upanga, njaa, wanyama pori na tauni, ili kuua watu wake na wanyama wao!","Aya naro Omonene agoteeba: “Naki erabe emechando emenene goetania ekero ndatome ase Yerusalemu ebisusuro biane bine: omoro, enchara, ching’iti chintindi, na oborwaire bogoita, erinde ng’ite na gosiria Mwanyabaanto amo ne ching’iti!",Religion
"Yet, behold, there will be left a remnant in it that will be carried out, both sons and daughters. Behold, they will come out to you, and you will see their way and their doings. Then you will be comforted concerning the evil that I have brought on Jerusalem, even concerning all that I have brought on it.","Lakini watakuwepo wenye kuokoka, wana na binti wataletwa kutoka nje ya nchi hiyo. Watawajia ninyi, nanyi mtakapoona mwenendo wao na matendo yao, mtafarijika kuhusu maafa niliyoleta juu ya Yerusalemu, kwa ajili ya yale yote niliyoleta juu yake.","Nonya naboigo ’mbatigare abanto bande bare moyo, amo nabana baabo, abamura na abaiseke. Abwo mbasoke korwao bache ase more. Ekero baraache, morigererie orogendo rwabo, na ogokora kwabo. Erio nario moraisaneke ng’a egesusuro ekio naruete igoro ya Yerusalemu, na aya onsi nayokorerete ase engencho y’ebibe biaye nay’oboronge.",Religion
"They will comfort you, when you see their way and their doings; then you will know that I have not done all that I have done in it without cause,” says the Lord Yahweh.","Mtafarijika wakati mtakapoona mwenendo wao na matendo yao, kwa kuwa mtajua kwamba sikufanya lolote ndani yake bila sababu, asema Bwana Mwenyezi.”","Barabwo mbabaremie, na ekero morarore chinchera chiabo, na ogokora kwabo, nigo moramanye ng’a aya nakorerete omochie oyio tinayakorete engencho ende etaiyo. Nabo Omonene ateebire.”",Religion
"“Son of man, what is the vine tree more than any tree, the vine branch which is among the trees of the forest?","“Mwanadamu, je, ni vipi mti wa mzabibu unaweza kuwa bora zaidi kuliko tawi la mti mwingine wowote ndani ya msitu?","“Aye Mwanyabaanto, Inee, naki omote bw’omosabibu gose orosagia rw’aye robuete emete ende yonsi, ase ogotogigwa, ase egati y’emete ende ere ase rinani?",Religion
Will wood be taken of it to make anything? Will men take a pin of it to hang any vessel on it?,"Je, mti wake kamwe huchukuliwa na kutengeneza chochote cha manufaa? Je, watu hutengeneza vigingi vya kuningʼinizia vitu kutokana na huo mti wake?",Inee! Omote oyio nonachwe okorerwe moremo onde? Gose abanto mbaroisie egekongo korwa ase omote oyio basungere egento kende gionsi.,Religion
"Behold, it is cast into the fire for fuel; the fire has devoured both its ends, and the middle of it is burned. Is it profitable for any work?","Nao baada ya kutiwa motoni kama nishati na moto ukateketeza ncha zote mbili na kuunguza sehemu ya kati, je, unafaa kwa lolote?","Nigo okoba chinko orutwa riko. Ekero omorero osambire chinsinyo chiaye chionsi, na obogati bwaye bwarurirwe, Inee, bono moremo ki orakorerwe?",Religion
"Behold, when it was whole, it was suitable for no work. How much less, when the fire has devoured it, and it has been burned, will it yet be suitable for any work?”","Kama haukufaa kitu chochote ulipokuwa mzima, je, si zaidi sana sasa ambapo hauwezekani kufanyishwa chochote cha kufaa baada ya moto kuuchoma na kuuunguza?","Naama! Onye ekero omosabibu oyio orenge omogima togwenerete gokorerwa moremo onde bwensi, bono ekero oyire na korurwa nomorero, ’moremo ki orakorerwe?",Religion
"Therefore the Lord Yahweh says: “As the vine wood among the trees of the forest, which I have given to the fire for fuel, so I will give the inhabitants of Jerusalem.","“Kwa hiyo hili ndilo Bwana Mwenyezi asemalo: Kama nilivyoutoa mti wa mzabibu miongoni mwa miti ya msituni kuwa nishati kwa ajili ya moto, hivyo ndivyo nitakavyowatendea watu waishio Yerusalemu.","“Ase ayio, aya naro Omonene agoteeba: Buna koreng’ana naruure omote bw’omosabibu ore ase egati y’emete ende ere ase rinani outerwe omorero oyie, naboigo ndatugute abanto ba Yerusalemu.",Religion
"I will set my face against them. They will go out from the fire, but the fire will still devour them. Then you will know that I am Yahweh, when I set my face against them.","Nitaukaza uso wangu dhidi yao. Ingawa watakuwa wameokoka kwenye moto, bado moto utawateketeza. Nami nitakapoukaza uso wangu dhidi yao, ninyi mtajua kwamba Mimi ndimi Bwana.","Nigo ndababee; nonya bagochia gotooreka korwa ase omorero, naende omorero n’oro orabasirie. Erio nario moramanye ng’a inche ninche Omonene, nababeeire.",Religion
"I will make the land desolate, because they have acted unfaithfully,” says the Lord Yahweh.","Nitaifanya nchi kuwa ukiwa kwa sababu wamekuwa si waaminifu, asema Bwana Mwenyezi.”","Ninsirie ense eyio ebe bosa, ekiagera bakorire aya atari ay’obwegenwa. Nabo Omonene ateebire.”",Religion
"Again Yahweh’s word came to me, saying,",Neno la Bwana likanijia kusema:,"Ring’ana ri’Omonene rigaacha asende, riganteebia:",Religion
"“Son of man, cause Jerusalem to know her abominations;","“Mwanadamu, ijulishe Yerusalemu kuhusu mwenendo wake wa machukizo","“Aye Mwanyabaanto, manyia Yerusalemu okogechia kwaye.",Religion
"and say, ‘The Lord Yahweh says to Jerusalem: “Your origin and your birth is of the land of the Canaanite. An Amorite was your father, and your mother was a Hittite.","na useme, ‘Hili ndilo Bwana Mwenyezi, analomwambia Yerusalemu: Wewe asili yako na kuzaliwa kwako ni katika nchi ya Kanaani, baba yako alikuwa Mwamori, naye mama yako alikuwa Mhiti.","Teebia Yerusalemu ng’a aya naro Omonene akoyoteebia. “Aye nigo kwaiboreretwe ase ense ya Kaanani. Iso nigo arenge Omoamori, na nyoko n’Omohiti orenge.",Religion
"As for your birth, in the day you were born your navel was not cut. You weren’t washed in water to cleanse you. You weren’t salted at all, nor wrapped in blankets at all.","Siku uliyozaliwa kitovu chako hakikukatwa, wala hukuogeshwa kwa maji ili kukufanya safi, wala hukusuguliwa kwa chumvi wala kufunikwa kwa nguo.","Rituko kwaiboretwe ororera rwao tirwanachetwe, gose tigwasibetigwe namaache orabe, gose tikwaagetwe omonyoo, gose tikwabeekeretwe eanga y’obwana.",Religion
"No eye pitied you, to do any of these things to you, to have compassion on you; but you were cast out in the open field, because you were abhorred in the day that you were born.","Hakuna yeyote aliyekuonea huruma au kukusikitikia kiasi cha kukutendea mojawapo ya mambo haya. Badala yake, ulipozaliwa ulitupwa nje penye uwanja, kwa kuwa katika siku uliyozaliwa ulidharauliwa.","Monto onde takororerete amabeebe agokorere ring’ana nonya n’erimo ase ayio, gose gokororera amaabera; korende nigo gwatugutetwe isiko aarabu, ekiagera rituko erio kwaiboretwe nigo kwangetwe.",Religion
"“‘“When I passed by you, and saw you wallowing in your blood, I said to you, ‘Though you are in your blood, live!’ Yes, I said to you, ‘Though you are in your blood, live!’","“ ‘Ndipo nilipopita karibu nawe nikakuona ukigaagaa kwenye damu yako, nawe ulipokuwa umelala hapo penye hiyo damu nikakuambia, “Ishi!”","“Ekero naetete agwo ase kwarenge, ngakorora gokwegara‐garia ime ase amanyinga ao, nkagoteebia: Buna oraire ase amanyinga ao ime, obe moyo; ee, nkagoteebia: Buna oraire ase amanyinga ao ime, obe moyo.",Religion
"I caused you to multiply as that which grows in the field, and you increased and grew great, and you attained to excellent beauty. Your breasts were formed, and your hair grew; yet you were naked and bare.","Nilikufanya uote kama mmea wa shambani. Ukakua na kuongezeka sana, ukawa kito cha thamani kuliko vyote. Matiti yako yakatokeza na nywele zako zikaota, wewe uliyekuwa uchi na bila kitu chochote.","Nkagokiinia okamenteka okaba chilifu ne chilifu, buna ebimeri bire ase riroba. Ogakiina okaba omonene na omonyakieni: chimbeere chiao chigakina, na etukia yao boigo; korende nonya naboigo, nigo kwarenge getirianda, tikwabegete kende.",Religion
"“‘“Now when I passed by you, and looked at you, behold, your time was the time of love; and I spread my garment over you and covered your nakedness. Yes, I pledged myself to you and entered into a covenant with you,” says the Lord Yahweh, “and you became mine.","“ ‘Baadaye nikapita karibu nawe, nilipokutazama na kukuona kuwa umefikia umri wa kupendwa, nililitandaza vazi langu juu yako na kuufunika uchi wako. Nikakuapia na kuingia kwenye Agano na wewe, asema Bwana Mwenyezi, nawe ukawa wangu.","“Ekero naende naetete ase ore, ngakorigereria, nkarora ng’a gwaikire engaki y’ogwanchwa. Nkagotuba nomwambaro one, nkabisia obogetirianda bwao. Naende ngakora okobwatana kw’ogotianania naye, erio aye okaba oy’one. Nabo Omonene ateebire.",Religion
"“‘“Then I washed you with water. Yes, I thoroughly washed away your blood from you, and I anointed you with oil.","“ ‘Nilikuogesha kwa maji, nikakuosha ile damu na kukupaka mafuta.","“Erio nkagosibia n’amaache, ngasibia amanyinga ao onsi na kogoaka amaguta.",Religion
I clothed you also with embroidered work and put leather sandals on you. I dressed you with fine linen and covered you with silk.,Nikakuvika vazi lililotariziwa na kukuvalisha viatu vya kamba vya ngozi. Nikakuvika nguo za kitani safi na kukufunika kwa mavazi ya thamani kubwa.,"Ngakobekera eanga eroisirie ere nebieni ao ao, ngakobekera na ebikoroto bie risankwa riterere ri’eng’iti ya rooche. Ngakoboyia egetambaa ki’egatani engiya, naende ngakobekera egietubo ki’ariri.",Religion
"I decked you with ornaments, put bracelets on your hands, and put a chain on your neck.","Nikakupamba kwa vito: nikakuvika bangili mikononi mwako na mkufu shingoni mwako,","Nkagochabera n’ebinto bi’obwari, na ase amaboko ao ngakobekera chibangiri, ne chisonoi ase rigoti ria’o.",Religion
"I put a ring on your nose, earrings in your ears, and a beautiful crown on your head.","nikaweka hazama puani mwako, vipuli masikioni mwako na taji nzuri sana kichwani mwako.","Nkabeka ebonyi ase emioro yao, na ebigera ase amato ao, na eguutwa enseera ase omotwe oo.",Religion
"Thus you were decked with gold and silver. Your clothing was of fine linen, silk, and embroidered work. You ate fine flour, honey, and oil. You were exceedingly beautiful, and you prospered to royal estate.","Kwa hiyo ulipambwa kwa dhahabu na fedha, nguo zako zilikuwa za kitani safi, hariri na nguo iliyokuwa imetariziwa. Chakula chako kilikuwa unga laini, asali na mafuta ya zeituni. Ukawa mzuri sana ukainuka kuwa malkia.","Ase ayio, aye ogaachaberwa ne chitaabu, ne chifeta, ne chianga chiao nigo chiarenge echi’egatani engiya, na echi’ariri, na echiroisirie chire nebieni ao ao. Boigo okaria endagera yaroiseretigwe nobosie obonuke, na okaria obooke, na amaguta. Erio okaba omonyakieni mono, ogasesenigwa, ogaikera ekerengo ki’oborwoti.",Religion
"Your renown went out among the nations for your beauty; for it was perfect, through my majesty which I had put on you,” says the Lord Yahweh.","Umaarufu wako ulifahamika miongoni mwa mataifa kwa ajili ya uzuri wako, kwani ulikuwa mkamilifu kwa ajili ya utukufu wangu niliokuwa nimeuweka juu yako, asema Bwana Mwenyezi.","Okamanyekana ase ebisaku ase engencho y’oboseera bwao. Oboseera bwao nigo bwarenge oboikeranu, ekiagera ninche nakoboete.” Nabo Omonene ateebire.",Religion
"“‘“But you trusted in your beauty, and played the prostitute because of your renown, and poured out your prostitution on everyone who passed by. It was his.","“ ‘Lakini ulitumainia uzuri wako na kutumia umaarufu wako kuwa kahaba. Ulifanya uzinzi kwa kila mtu aliyepita, uzuri wako ukawa kwa ajili yake.","“Korende aye nigo gwasemeretie oboseera bwao, erio ogekora omotaayayi, ekiagera kwamanyekanete mono, ogekaayayia ase abaeti bonsi, ogechwara ase onde bwensi.",Religion
"You took some of your garments, and made for yourselves high places decked with various colors, and played the prostitute on them. This shouldn’t happen, neither shall it be.","Ulichukua baadhi ya mavazi yako ukayatumia kupamba mahali pako pa juu pa kuabudia miungu, mahali ambapo ulifanyia ukahaba wako. Mambo ya namna hiyo hayastahili kutendeka wala kamwe kutokea.","Okaira chianga chiao, ogaachabera aase aimokererete igoro akaba nebieni ao ao, na aroro agwo ogakorera obonyaka bwao. Amang’ana anga buna ayio tana gokorekana korwa kare, na tagokorekana aande nonya ng’ake.",Religion
"You also took your beautiful jewels of my gold and of my silver, which I had given you, and made for yourself images of men, and played the prostitute with them.","Pia ulichukua vito vizuri nilivyokupa, vito vilivyotengenezwa kwa dhahabu yangu na fedha yangu, ukajitengenezea navyo sanamu za kiume na ukafanya ukahaba nazo.","Naende okaimokia ebinto biao ebiya bie chitaabu na ebie chifeta nakoete, erio okeroiseria emegwekano yogosasiima enga abasacha, erio ogakora obonyaka n’ero.",Religion
"You took your embroidered garments, covered them, and set my oil and my incense before them.","Ukayachukua mavazi yako niliyokupa yaliyotariziwa na ukazivalisha hizo sanamu, ukatoa mbele ya hizo sanamu mafuta yangu na uvumba wangu.","Naende okaira chianga chiao chiare n’ebieni ao ao, ogatuba emegwekano eria, na okabeka amaguta ane na ubani y’ane ase amasio abo.",Religion
"My bread also which I gave you, fine flour, oil, and honey, with which I fed you, you even set it before them for a pleasant aroma; and so it was,” says the Lord Yahweh.","Pia chakula changu nilichokupa ili ule: unga laini, mafuta ya zeituni na asali, ulivitoa mbele yao kuwa uvumba wa harufu nzuri. Hayo ndiyo yaliyotokea, asema Bwana Mwenyezi.","Omogati one nakoete, na obosie obonuke, na amaguta amaya, na obooke, ebio okabirua ase emegwekano eyio koba rimisu rigiya rikoyegwenera; ee, nabo gwakorete.” Nab’Omonene ateebire.",Religion
"“‘“Moreover you have taken your sons and your daughters, whom you have borne to me, and you have sacrificed these to them to be devoured. Was your prostitution a small matter,","“ ‘Nawe uliwachukua wanao na binti zako ulionizalia mimi na kuwatoa kafara kuwa chakula kwa sanamu. Je, ukahaba wako haukukutosha?","“Naende okaira abana bao, abamura na abaiseke, abwo kwanyiborerete, okabarua bakaba ebing’wanso ase emegwekano eyio, okabasiria. Inee! Obonyaka obwo bwao ne ring’ana riike?",Religion
"that you have slain my children and delivered them up, in causing them to pass through the fire to them?",Uliwachinja watoto wangu na kuwatoa kafara kwa sanamu.,Nering’ana riike aye kwaruete abana bane bakaba ebing’wanso bi’ogosambwa ase emegwekano eyio?,Religion
"In all your abominations and your prostitution you have not remembered the days of your youth, when you were naked and bare, and were wallowing in your blood.","Katika matendo yako yote ya machukizo, pamoja na ukahaba wako hukukumbuka siku za ujana wako, wakati ulipokuwa uchi kabisa bila kitu chochote, ulipokuwa ukigaagaa kwenye damu yako.","Ase engaki eyio kwarenge gokora ebibe bi’okogechia, na obotaayayi, tikwainyorete amatuko aria y’oboke bwao, ekero kwarenge getirianda otabegete kende, na kwarenge kwegaragaria ime ase amanyinga ao.”",Religion
"“‘“It has happened after all your wickedness—woe, woe to you!” says the Lord Yahweh—","“ ‘Ole! Ole wako! Asema Bwana Mwenyezi. Pamoja na maovu yako yote mengine,","Ase ayio Omonene nigo agoteeba iga, “Obobe nobwao! Magega kogwakorire amabe aya onsi,",Religion
"“that you have built for yourselves a vaulted place, and have made yourselves a lofty place in every street.",Ukajijengea jukwaa na kujifanyia mahali pa fahari pa ibada za miungu kwenye kila uwanja wa mikutano.,"okeagachera ebinyomba bi’emegwekano ogosasiima, na ase kera enchera kwaagachire aase aimokererete igoro ogosasiimera.",Religion
"You have built your lofty place at the head of every way, and have made your beauty an abomination, and have opened your feet to everyone who passed by, and multiplied your prostitution.","Katika kila mwanzo wa barabara ulijenga mahali pa fahari pa ibada za miungu na kuaibisha uzuri wako, ukiutoa mwili wako kwa kuzidisha uzinzi kwa kila apitaye.","Ase kera amatabekania ye chinchera kwaagachire aase aimokererete igoro ogosasiimera, kwanyakairie oboseera bwao, gwechwarire ase onde bwensi ogoeta, na gwakorire obonyaka obonge.",Religion
"You have also committed sexual immorality with the Egyptians, your neighbors, great of flesh; and have multiplied your prostitution, to provoke me to anger.","Ulifanya ukahaba wako na Wamisri, jirani zako waliojaa tamaa, ukaichochea hasira yangu kwa kuongezeka kwa uzinzi wako.","Nigo gwakorete obonyaka n’Abamisiri, abanto abwo mosinyaine bare nokogania okobe; okamenta obonyaka bwao, na okagera nkagechigwa nkaba n’endamwamu.",Religion
"See therefore, I have stretched out my hand over you, and have diminished your portion, and delivered you to the will of those who hate you, the daughters of the Philistines, who are ashamed of your lewd way.","Hivyo nilinyoosha mkono wangu dhidi yako na kuipunguza nchi yako, nikakutia kwenye ulafi wa adui zako, binti za Wafilisti, walioshtushwa na tabia yako ya uasherati.","“Rora, naramboire okoboko kw’ane kogoaka, nakeeirie endagera yao, naende nakorure nakobekire ase abakungu b’Abafilisti, abwo bakogechete naende barorire obosooku ase ogokora kwao kw’obonyaka, erinde bagokorere buna banchete.",Religion
"You have played the prostitute also with the Assyrians, because you were insatiable; yes, you have played the prostitute with them, and yet you weren’t satisfied.","Ulifanya ukahaba na Waashuru pia, kwa kuwa hukuridhika, hata baada ya hayo, ukawa bado hukutosheleka.","“Naende ngwakorete obonyaka n’Abaasuri, ekiagera tigwaisanegete, ee, ngwakorete obotaayayi nabarabwo, nonya naboigo tigwaisanegete.",Religion
"You have moreover multiplied your prostitution to the land of merchants, to Chaldea; and yet you weren’t satisfied with this.","Ndipo ukaongeza uzinzi wako kwa Wakaldayo nchi ya wafanyabiashara, hata katika hili hukutosheka.","Nkwamentete obotaayayi bwao, okagenda nonya ngochia ase ense y’Abakalidayo, abwo bare abaonchoreria, na barabwo boigo tibagoisanegetie.”",Religion
"“‘“How weak is your heart,” says the Lord Yahweh, “since you do all these things, the work of an impudent prostitute;","“ ‘Tazama jinsi ulivyo na dhamiri dhaifu, asema Bwana Mwenyezi, unapofanya mambo haya yote, ukifanya kama kahaba asiyekuwa na aibu!","Omonene nigo agoteeba iga: “Naki enkoro yao ere nokogania okonene kw’ogwanchwa, ekiagera gwakorire aya onsi, ayare buna ogokora kw’omokuungu omonyaka otari korora obosooku.",Religion
"in that you build your vaulted place at the head of every way, and make your lofty place in every street, and have not been as a prostitute, in that you scorn pay.","Unapojenga jukwaa lako kila mwanzo wa barabara na kufanyiza mahali pa fahari pa ibada za miungu katika kila kiwanja cha wazi, lakini hukuwa kama kahaba, kwa sababu ulidharau malipo.","Kweagacheire ebinyomba bi’emegwekano ogosasiima ase amatabekania onsi ye chinchera, na ase kera enchera kwaagachire aase aimokererete igoro ogosasimera. Nonya naboigo tikwarenge buna omokungu omotaayayi onde bwensi, ekiagera nigo gwachaayete ogoakanerwa gwe chitaabu.",Religion
"“‘“Adulterous wife, who takes strangers instead of her husband!","“ ‘Wewe mke mzinzi! Unapenda wageni, kuliko mume wako mwenyewe.",Aye omokungu omotomani nigo gwatigete omosacha oo okaba kore nabasaacha abaao!,Religion
"People give gifts to all prostitutes; but you give your gifts to all your lovers, and bribe them, that they may come to you on every side for your prostitution.","Kila kahaba hupokea malipo, lakini wewe hutoa zawadi kwa wapenzi wako wote, ukiwahonga ili waje kwako kutoka kila mahali kwa ajili ya ukahaba wako.","Abasacha nigo bakorwa chitaabu baa abakungu abatayayi, korende aye nigo okorua echiao kwaa abanchi bao ase okobaebereria bache korwa chinsemo chionsi bakore obonyaka naye.",Religion
"You are different from other women in your prostitution, in that no one follows you to play the prostitute; and whereas you give hire, and no hire is given to you, therefore you are different.”’","Kwa hiyo wewe ulikuwa tofauti na wanawake wengine kwenye ukahaba wako, hakuna aliyekutongoza ili kuzini naye, wewe ndiye uliyelipa wakati hakuna malipo uliyolipwa wewe. Wewe ulikuwa tofauti.","Aye nigo ore nogwatananeka korwa ase abakungu bande abatayayi. Monto onde tagotuny’anete arigie gokora obonyaka naye, korende naye omonyene kwaruete chitaabu ase obonyaka obwo. Ase ayio nigo ore nogwatananeka korwa ase abatayayi bande.",Religion
"“Therefore, prostitute, hear Yahweh’s word:","“ ‘Kwa hiyo, wewe kahaba, sikia neno la Bwana!","“Ase ayio, aye omotayayi, igwa ring’ana ri’Omonene!",Religion
"‘The Lord Yahweh says, “Because your filthiness was poured out, and your nakedness uncovered through your prostitution with your lovers; and because of all the idols of your abominations, and for the blood of your children, that you gave to them;","Hili ndilo Bwana Mwenyezi asemalo: Kwa kuwa umemwaga tamaa zako na kuonyesha uchi wako katika uzinzi wako kwa wapenzi wako na kwa sababu ya sanamu zako zote za machukizo na kwa sababu uliwapa damu ya watoto wako,","“Aya naro Omonene agoteeba: Obosooku bwao bwaorokigwe isiko, na obogetirianda bwao tibotubiri ekero ogokora obonyaka nabanchi bao. Naende nigo gwasasimete emegwekano yao y’okogechia na okarua abana bao bakaba ekeng’wanso ase emegwekano eyio.",Religion
"therefore see, I will gather all your lovers, with whom you have taken pleasure, and all those whom you have loved, with all those whom you have hated. I will even gather them against you on every side, and will uncover your nakedness to them, that they may see all your nakedness.","kwa hiyo nitawakusanya wapenzi wako wote, wale ambao ulijifurahisha nao, wale uliowapenda na wale uliowachukia pia. Nitawakusanya wote dhidi yako kutoka pande zote na nitakuvua nguo mbele yao, nao wataona uchi wako wote.","Ase ayio ninsangererie abanchi bao abwo kwegokeretie, na bonsi abwo gwanchete, na abwo kwageechete; nimbasangererie korwa ase chinsemo chionsi bagoetanane, ngwasiorie, erinde barore obogetirianda bwao.",Religion
I will judge you as women who break wedlock and shed blood are judged; and I will bring on you the blood of wrath and jealousy.,"Nitakuhukumia adhabu wanayopewa wanawake wafanyao uasherati na hao wamwagao damu, nitaleta juu yenu kisasi cha damu cha ghadhabu yangu na wivu wa hasira yangu.",Ninkonachere ekiina buna abakungu basaririe chiira chi’okonyuomana kwabo na buna abaiteri amanyinga bakonacherwa ekiina; amanyinga ao ninyaitere inde nendamwamu ne risemi.,Religion
"I will also give you into their hand, and they will throw down your vaulted place, and break down your lofty places. They will strip you of your clothes and take your beautiful jewels. They will leave you naked and bare.","Kisha nitakutia mikononi mwa wapenzi wako, nao watabomoa majukwaa yako na kuharibu mahali pako pa fahari pa ibada ya miungu. Watakuvua nguo zako na kuchukua vito vyako vya thamani na kukuacha uchi na bila kitu.","Ninkobeke ase amaboko ’abanchi bao; barabwo mbatagore ebinyomba biria kweagacherete bi’emegwekano ogosasiima amo nase ao aimokererete igoro. Naende mbakorusie chianga chiao, na baire ebinto biao ebiya bi’ogwechabera, bagotige kore getirianda otabegeti eanga.",Religion
"They will also bring up a company against you, and they will stone you with stones, and thrust you through with their swords.","Wataleta kundi la watu dhidi yako, watakaokupiga kwa mawe na kukukatakata vipande vipande kwa panga zao.","“Abwo mbagochere amo nomoganda omonene, bagoake amagena na gokobutorana nemioro.",Religion
"They will burn your houses with fire, and execute judgments on you in the sight of many women. I will cause you to cease from playing the prostitute, and you will also give no hire any more.","Watachoma nyumba zako na kutekeleza adhabu juu yako machoni pa wanawake wengi. Nitakomesha ukahaba wako, nawe hutawalipa tena wapenzi wako.","Mbasambe chinyomba chiao, naende bakonachere ekiina ase amasio ’abakuungu abange. Ningotange tokora obonyaka, na tokogenderera korua chitaabu ase obonyaka naende.",Religion
