concept_id,Kiswahili,Ekegusii,source
119882,"Utakuwa na maziwa mengi ya mbuzi kukulisha wewe na jamaa yako, na kuwalisha watumishi wako wa kike.","Erio nonyore amabeere ye chimbori agoisaine aye na abanto b’enka yao, boigo nase abasomba bao abaiseke.",Trilingual-Bible
133305,"Sasa, bibi mpendwa, si kwamba ninakuandikia amri mpya, bali ile tuliyokuwa nayo tangu mwanzo. Tupendane kila mmoja na mwenzake.","Na bono, omokungu, nakoboririe ng’a twanchane intwe ase intwe. Tari ng’a nogochika okoyia ngokoriikera, korende nkoria twarenge nakorokwo korwa ritang’ani.",Trilingual-Bible
125557,"Nao wakatoa taarifa kwa yule malaika wa Bwana, aliyekuwa amesimama katikati ya miti ya mihadasi, “Tumepita duniani kote na kukuta ulimwengu wote umepumzika kwa amani.”","Chibarasi chigateebia omomalaika bw’Omonene, oria oteneine ase egati y’emehadasi eria, “Twaetananire ase ense yonsi, twarorire ng’a ense yonsi nigo etoererete ekirete‐kiri.”",Trilingual-Bible
107135,"Balaamu akajibu, “Je, hainipasi kusema kile Bwana anachoweka katika kinywa changu?”","Baalamu akamoiraneria, “Inee! Tiyangwenerete inyigwere na gokwana amang’ana ari’Omonene agonteebia nkwane?”",Trilingual-Bible
126596,Yeye aliye mkuu kuliko ninyi nyote miongoni mwenu atakuwa mtumishi wenu.,"Nere oyore omonene mono kobua ase more, nigo arabe omokoreri oino,",Trilingual-Bible
127231,"Yule pepo mchafu akiisha kupiga kelele, akamtia kifafa kwa nguvu, na akamtoka. Yule mvulana alikuwa kama maiti, hivyo watu wengi wakasema, “Amekufa.”","Erio gekarera, gekamogaragaria mono gekamorwa. Omwana oria akaba buna oyokuure, goika abange bakaboora, “Okuure.”",Trilingual-Bible
120612,"Hautakaliwa na watu kamwe wala watu hawataishi humo kwa vizazi vyote. Hakuna Mwarabu atakayepiga hema lake huko, hakuna mchungaji atakayepumzisha makundi yake huko.","Babiloni tokomenywa nonya ng’ake nebiaare binde bionsi, nonya n’Omoarabu tagotenenia eema yaye agwo, gose abarisia tibakorenta ching’ondi ne chimbori chitimokereo.",Trilingual-Bible
126857,"Maria Magdalene na yule Maria mwingine walikuwepo mahali pale, wakiwa wameketi mkabala na kaburi.","Mbarengeo Mariamu Magadalena na Mariamu onde, baikaransete bosio bw’oboina.",Trilingual-Bible
116047,"“Je, kwani malalamiko yangu yanaelekezwa kwa mwanadamu? Kwa nini nisikose subira?",Inee! Inche Mwanyabaanto nkwemurunganeria? Nase ki rende ndaremererie tinyemurungania?,Trilingual-Bible
118955,"Wenye kiburi wameficha mtego wa kuninasa, wametandaza kamba za wavu wao, wametega mitego kwenye njia yangu.","Abanto abaenenu babeekire oboreba bobisi ase ’ngoetera, bantegeire ebichanga bimbwate, babeekire emeeto ase oboeto bwane bwonsi.",Trilingual-Bible
104279,"Kwa uchungu wapiga mshale walimshambulia, wakampiga mshale kwa ukatili.","Abaruti emegwe bakomoimokera ase okomogwera n’bororo, bakomoruta emegwe na komoorosia,",Trilingual-Bible
120847,"Mji ulio na boma umebaki ukiwa, makao yaliyotelekezwa, yaliyoachwa kama jangwa. Huko ndama hulisha, huko hujilaza, wanakwanyua matawi yake.","Omochie ogiteire chindwaki ong’anyirwe, otamirwe na gotigwa bosa, obeire buna erooro; agwo nao chimori chikorisia na korara, chiaba chikoria amato e chinsagia chireo.",Trilingual-Bible
131992,"Hata hivyo, kila mmoja wenu ampende mkewe kama anavyoipenda nafsi yake mwenyewe, naye mke lazima amheshimu mumewe.",Korende kera omonto anche mok’aye buna eanchete ere omonyene; na omokungu tamocha gosika omosacha oye.,Trilingual-Bible
113081,"Wana wa Yuda walikuwa: Peresi, Hesroni, Karmi, Huri na Shobali.","Abana abamura ba Yuda nabwo aba: Peresi na Hezironi, Karimi na Huri, na Sobali.",Trilingual-Bible
117654,"Maskini wataona na kufurahi: ninyi mnaomtafuta Mungu, mioyo yenu na iishi!","Abwo bakoreire bobe mbarore ayio, bagoke; inwe aba mokorigia Nyasae, tiga chinkoro chiaino chikorwe chinyia.",Trilingual-Bible
133570,Yeye aliye na sikio na asikie.,"Omonto kare namato akoigwera, tiga aigwe:",Trilingual-Bible
117028,"Maisha yangu yamedhoofika kwa majonzi, naam, miaka yangu kwa kulia kwa maumivu makali; nguvu zangu zinaisha kwa ajili ya mateso, na mifupa yangu inachakaa.",Ase obogima bwane bwonsi nabeire inde nemechando; na ase emiaka yane yonsi nabeire inde nomoichano; chinguru chiane chiaerire ase engencho y’ogosaria kwane; amauga yomobere one omire pa.,Trilingual-Bible
119555,"Mtu mpotovu huchochea ugomvi, nayo maongezi ya upuzi hutenganisha marafiki wa karibu.","Omonto omonyaborimo nigo akona‐gotaara‐taaria amang’ana akorenta eriomana, na omogenki nigo akorenta obobisa ase abanto banchaine.",Trilingual-Bible
133325,"Kila mtu ameshuhudia mema kuhusu Demetrio, vivyo hivyo hata na hiyo kweli yenyewe. Sisi pia twashuhudia mema juu yake, nanyi mwajua kwamba ushuhuda wetu ni kweli.","Demeturio obereirwe kirori nabaanto bonsi, naende nekeene ekenyene, ng’a nomuya are. Na intwe boigo twarorire, na aye kwamanyire ng’a oborori bwaito nobw’ekeene.",Trilingual-Bible
108540,"Mungu akamzika huko Moabu, katika bonde mkabala na Beth-Peori, lakini hakuna ajuaye kaburi lake lilipo mpaka leo.",Omonene akamotindeka agwo ase rikura ri’ense ya Moabu kororia Beti‐Peori; korende goika reero iga monto onde tari omanyete embeera yaye.,Trilingual-Bible
112433,Elisha akamkazia Hazaeli macho kwa nguvu mpaka akaona aibu. Kisha mtu wa Mungu akaanza kulia.,"Naende akarigereria omonto oria namaiso amomo pa goika omonto oria agaichana. Na Elisha, omonto o Nyasae, agachaaka korera.",Trilingual-Bible
122027,"“Wakubwa na wadogo watakufa katika nchi hii. Hawatazikwa wala kuombolezewa, na hakuna atakayejikatakata au kunyoa nywele za kichwa chake kwa ajili yao.","Abanto abanene na abake bare ase ense eye goika bakwe. Tibagotindekwa, na monto onde tari orabareere, gose gwekeba omobere, gose gokigita etukia ase engencho yabo.",Trilingual-Bible
128815,"Yeye hushuhudia yale aliyoyaona na kuyasikia, lakini hakuna yeyote anayekubali ushuhuda wake.",Nigo akoba kirori ase aya arorire na koyaigwa; gose onde tari oyobwanchire oborori bwaye.,Trilingual-Bible
133075,"Ninyi mliitwa kwa ajili ya haya, kwa sababu Kristo naye aliteswa kwa ajili yenu, akiwaachia kielelezo, ili mzifuate nyayo zake.","Ase ayio naro mwarangereretigwe, ekiagera Kristo nere nigo achandetwe ase engencho yaino, obatigeire ekiorokererio, erinde mobwatie chimbaratero chiaye.",Trilingual-Bible
123954,"naye auonapo upanga unakuja dhidi ya nchi na kupiga tarumbeta kuonya watu,","omonto oyio kararore omoro oyio ogocha igoro ase ense, abugie egetureeri ki’ogokuurera abanto.",Trilingual-Bible
105085,na uvifungie juu ya vipande vya mabega ya kisibau yawe kama vito vya ukumbusho kwa wana wa Israeli. Aroni atavaa majina hayo mabegani mwake kama kumbukumbu mbele za Bwana.,"Oyabeeke ase ebitwang’a bi’amareko bi’egesibao keria ki’obokuani, abe ase okoinyora abamura ba Israeli. Naboigo Aroni abogorie amarieta abo ase amareko aye abere, abe ekeinyorio ase obosio bw’Omonene botambe.",Trilingual-Bible
108620,"Basi Bwana akamwambia Yoshua,","Eri’Omonene agateebia Yoshua,",Trilingual-Bible
107109,"Punda alipomwona malaika wa Bwana, alilala chini Balaamu angali amempanda, naye Balaamu akakasirika na kumpiga kwa fimbo yake.","Ekero etigere yarooche omomalaika oria, ekarara inse, na Baalamu oyeriinete mogongo igoro. Baalamu akaba nendamwamu enene mono, agaaka etigere eria nenyimbo yaye.",Trilingual-Bible
131104,"Hata kama mnao walimu 10,000 katika Kristo, lakini hamna baba wengi. Mimi nilikuwa baba yenu katika Kristo Yesu kwa kuwaletea Injili.","Naki nonya more nabateebereria chilifu ikomi ase Kristo, timori nabaiso abange. Naki ase Kristo Yeso nabeire buna iso, obaiboire ase enchiri.",Trilingual-Bible
122563,Ndipo neno la Bwana likamjia nabii Yeremia kusema:,"Erio ring’ana ri’Omonene rigacha ase Yeremia omobani, rikamoteebia,",Trilingual-Bible
125606,"Akaniuliza, “Unaona nini?” Nikamjibu, “Naona kitabu kinachoruka chenye, urefu wa dhiraa ishirini na upana wa dhiraa kumi.”","Omomalaika oria akamboria, “Ninki orooche?” Nkairaneria, nkamoteebia, “Nigo ndoche egetabu eringanirie ekoiruruka; obotambe bwaye nobw’amaboko emerongo ebere, na obogare bwaye amaboko ikomi.”",Trilingual-Bible
119931,"Kama mtu akimdekeza mtumishi wake tangu ujanani, atamletea sikitiko mwishoni.","Omonto ogotuga omosomba oye na omoa ebinto bionsi aganetie korwa obwana bwaye, omosomba oyio nabo araire omwando oye.",Trilingual-Bible
130205,(Waathene na wageni wote walioishi humo hawakutumia muda wao kufanya chochote kingine isipokuwa kueleza au kusikia mambo mapya).,"Abaatene bonsi na abamenyi abamenyete agwo tibarenge ne ribaga ase ing’ana rinde rionsi, otatiga ogokwana na gotegerera amang’ana amayia.",Trilingual-Bible
100244,Tengeneza mustakabali wako! Shiriki katika majukwaa ya kiraia ya vijana.,"ogoriua egetambokero giokoagacha mambia yao! Soa ase chnkwana nemesangererekano abwo ase abasae bagokwana igoro yemechando yebinyoro biabo, obogambi and gokora emeremo.",PSA
106749,"Umande ulipoanguka kambini wakati wa usiku, pia mana ilianguka pamoja nao.",Mana eyio nigo yarenge kogwa amo ne riime ase ebitwori ekero kia botuko.,Trilingual-Bible
120748,Mlihesabu majengo katika Yerusalemu nanyi mkabomoa nyumba ili kuimarisha ukuta.,"Mokabara chinyomba chia Yerusalemu, na mogachitagora ase okoroisia orwaki robe orokong’u.",Trilingual-Bible
124503,"Ndipo Nebukadneza akasema, “Ahimidiwe Mungu wa Shadraki, Meshaki na Abednego, ambaye amemtuma malaika wake na kuwaokoa watumishi wake. Walimtumaini na kukaidi amri ya mfalme, nao wakawa tayari kufa kuliko kutumikia au kuabudu mungu mwingine yeyote isipokuwa Mungu wao.","Erio Nebukadinesaro agaaka eriogi, agateeba, “Atogigwe Nyasae o Sadaraka, na o Meshaka, na bw’Abedi‐Nego, oyio otomire omomalaika oye gotooria abasomba baye abwo bamosemeretie na bangete koigwera ogochika kwane inche omorwoti, bakarua emebere yabo esire kobua gokorera na gosasiima enyasae ende yonsi, otatiga Nyasae obo bweka.",Trilingual-Bible
122514,"Pia msijenge nyumba kamwe, wala kuotesha mbegu au kupanda mashamba ya mizabibu. Kamwe msiwe na kitu chochote katika hivi, lakini siku zote lazima muishi kwenye mahema. Ndipo mtakapoishi kwa muda mrefu katika nchi ambayo ninyi ni wahamiaji.’","Boigo naende agatokania, agatoteebia ng’a titobaisa koagacha chinyomba gose kobusura chimbusuro, gose gosimeka, gose gotwara emegondo y’emesabibu, korende ng’a tomenye ase chiema ase amatuko aito onsi, erio nario toragenderere koba moyo ase ense eye intwe tore abamenyi.",Trilingual-Bible
132142,"Lakini sasa Mungu amewapatanisha ninyi kwa njia ya mwili wa Kristo kupitia mauti, ili awalete mbele zake mkiwa watakatifu, bila dosari wala lawama,","Korende bono Nyasae obabwatanirie inwe amo nere omonyene ase ogokwa kw’omwana oye ase omobere oye bw’echinyama, Nyasae obakorire abasani baye erio abarente ase obosio bwaye, more abachenu, motari na komocha gose na bobe bonde,",Trilingual-Bible
122254,"Wachungaji hawatakuwa na mahali pa kukimbilia, viongozi wa kundi hawatapata mahali pa kutorokea.",Abarisia tibakonyora ase baratamere; abanene be riicho tibagotooreka.,Trilingual-Bible
133649,"Kwa maana mataifa yote yamekunywa mvinyo wa ghadhabu ya uasherati wake. Nao wafalme wa dunia wamefanya uzinzi nao, nao wafanyabiashara wa dunia wametajirika kutokana na wingi wa utajiri wake.”","Naki abanto b’ebisaku bionsi banyure edivai y’endamwamu y’obotomani bwaye, na abarwoti b’ense batomanire nere, na abaonchoreria b’ense betenenkirie ase obonda bwaye obonge.”",Trilingual-Bible
132366,"Msemo huu ni wa kweli na unaostahili kukubalika, usemao kwamba: Kristo Yesu alikuja ulimwenguni kuokoa wenye dhambi, ambao mimi ndiye niliye mbaya kuliko wote.","Ring’ana eri neri’ekeene, rigwenerete gwancherwa kegima, ng’a Kristo Yeso nigo achete ase ense gotooria abanyene ebibe, na ase abwo inche noyo bw’eritang’ani.",Trilingual-Bible
110509,"Daudi akauliza kwa Bwana tena, naye Bwana akamjibu akamwambia, “Shuka uende Keila, kwa kuwa nitawatia Wafilisti mkononi mwako.”","Erio Daudi akaboori’Omonene naende, n’Omonene akamoiraneria: “Imoka, ogende Keila, ekiagera nimbeeke Abafirisiti ase okoboko kwao.”",Trilingual-Bible
114652,"Kwa kuwa moyo wako ulikuwa msikivu na ulijinyenyekeza mbele za Mungu uliposikia kile nilichosema dhidi ya mahali hapa na watu wake na kwa sababu ulijinyenyekeza mbele zangu na uliyararua mavazi yako na kulia mbele zangu, nimekusikia, asema Bwana.","aye ogekanya okaba omoitongo ase obosio bwane inche Nyasae, naende ekero kwaigwa amang’ana igoro y’aase aiga, na igoro y’abanto bareo, ogatandora chianga chiao, naende okarera ase obosio bwane. Naboigo inche Omonene nkogoteebia, ng’a nakoigure.",Trilingual-Bible
105598,"“ ‘Kama mtu katika jumuiya ametenda dhambi pasipo kukusudia na kufanya lile lililokatazwa katika amri yoyote ya Bwana, yeye ana hatia.","“Onye omonto onde bwensi ogokora ebibe mosiabano atancheti, ase amang’ana ande onsi inche Omonene nakaanete ng’a takorwa, na igo obeire nokomocha,",Trilingual-Bible
126076,"Macho yao yakafunguka. Yesu akawaonya vikali, akisema, “Angalieni mtu yeyote asijue kuhusu jambo hili.”","Amaiso abo akaramokigwa. Yeso akabatianera bokong’u, “Rigereria monto onde tabaisa komanya amang’ana aya.”",Trilingual-Bible
113138,"Ahi mwana wa Abdieli, mwana wa Guni, alikuwa ndiye kiongozi wa jamaa yao.","Ahi, mosinto bw’Abidieli, o Guni, nere orenge omoteneneri bwe chiamate chiabo.",Trilingual-Bible
100693,Hatua za Polisi wa Kenya za kupambana na ugaidi na itikadi kali zikizingatia Kitengo cha Polisi cha Kupambana na Ugaidi.,"Emeroberio ya abasikari ba Kenya arengete abasikari baria boborendi bwogotanga obokebago bwokoruta chipomu, namangana yosaria obongo goetera amorokererio amabe.",PSA
105546,"Iwapo sadaka yako ya nafaka imeandaliwa kwenye kikaango, itakuwa ni ya unga laini uliochanganywa na mafuta, bila chachu.","“Onye okoruegwa kwao kw’endagera n’emegati esaambeire orogio, ebe eroisirie korwa ase obosie obonuke amo namaguta, korende ebe etabeekiri memera.",Trilingual-Bible
104728,"Ndipo Mose akamlilia Bwana, naye Bwana akamwonyesha kipande cha mti. Akakitupa ndani ya maji, nayo maji yakawa matamu. Huko Bwana akawapa amri na sheria na huko akawajaribu.","Musa akarera ase Omonene, n’Omonene akamworokia ekeng’ese kio omote. Omote oyio Musa akayoruta amaache ime, na amaache aria akaba amaansu. Agw’Omonene akabeekera abanto amaachiko akobaraa, na agwo akaba okobateema.",Trilingual-Bible
133507,"Ile sauti ikamwambia yule malaika wa sita mwenye tarumbeta, “Wafungulie wale malaika wanne waliofungwa kwenye ule mto mkubwa Frati.”","rigoteebia omomalaika o gatano na rimo, oyorenge negetureeri, “Sibora abamalaika baria baane, abwo basibire ase orooche roria oronene rokorokwa Eufarati.”",Trilingual-Bible
116301,"kama nimelitazama jua katika kungʼaa kwake au mwezi ukienda kwa fahari yake,","Tinarigereretie erioba ekero riabarete, gose omotienyi ekero omesete,",Trilingual-Bible
117428,"Ee Bwana, uwatahayarishe waovu na uwachanganyishie semi zao, maana nimeona jeuri na ugomvi mjini.","Aye Omonene, saria emeroberio y’abanto abwo, otantanie chimeme chiabo tibaigwana. Narorire obotindi na amariomana bire agwo ase omochie,",Trilingual-Bible
117133,"Wanajifurahisha katika wingi nyumbani mwako, nawe utawanywesha katika mto wa furaha zako.","Nigo bagoisanekigwa nobonoru bokorwa ase enyomba yao, aye nobae banywe korwa ase orooche rwao rw’okogokia.",Trilingual-Bible
100628,"Wakati huo huo, KRA inawasihi raia wote wazalendo wa Kenya kusimama na Serikali, hasa wakati huu mgumu na usio wa kawaida.","Ase ebiro ebioebio, KRA yakureire abakenya bare nogwancha okuya gotenena neserekari, ase chingaki echi chitamanyereire",PSA
125366,"Hii ndiyo amri Bwana aliyoitoa kukuhusu wewe, Ninawi: “Hutakuwa na wazao watakaoendeleza jina lako. Nitaharibu sanamu za kuchonga na sanamu za kuyeyusha ambazo zipo katika hekalu la miungu yenu. Nitaandaa kaburi lako, kwa maana wewe ni mwovu kabisa.”",Aya naro Omonene achiikire igoro y’Abaasiria: “Tibagotwara ororeria roragendererie erieta riabo. Inche ninsarie emegwekano ere ase chi’Hekalu chi’ebinyasae biabo. Ningendererete koroisia oboina ase Abaasiria-barabwo tibagwenereti koba moyo!”,Trilingual-Bible
133930,"Mara nyoka akatokea kwenye maji akawauliza sababu ya mabishano yao. “Mke wangu anasema kwamba kijiti hiki ni kirefu kuliko wewe,” Anansi alisema. “Lakini mimi sikubaliani naye.” “Lakini ni wazi kwamba mimi ni mrefu kuliko kijiti hicho!” nyoka alisema. “Mimi ni nyoka mrefu sana! Hebu weka kijiti karibu nami nijipime.”","Ake igo, eng’iti eria egasoka na kobaboria ninki barenge koamererania. “Nigo narenge koamererania namokane oyo, “ Anansi agateba, “Okoba agoteba buna egete eke negetambe gokobua. Rakini tinyancheraneti.” Ayio namaene inche nomotambe nde kobua egete ekio!” eng’iti erai ekabatebia. “nche nomotamber mono! Nigo inde omonene mono! Beka ango egete ekio ang’e nainche monyare gopima!”",Trilingual-Storybooks
118883,"Msifuni Bwana kutoka Sayuni, msifuni yeye aishiye Yerusalemu. Msifuni Bwana.","Omonene tiga atogigwe korwa Sayoni, Omonene oria omenyete Yerusalemu. Motogie Omonene!",Trilingual-Bible
108049,Kumbukeni kwamba mlikuwa watumwa kule Misri na mfuate amri hizi kwa uangalifu.,"Moinyore ng’a nainwe nigo mwarenge abasomba aaria Misiri, ase ayio morende na kobwata emeroberio eyio yonsi echiikire.",Trilingual-Bible
124698,"Alipokuwa akinielezea haya, nilisujudu uso wangu ukiwa umeelekea chini, nikawa bubu.","Ekero akoorete gokwana nainche amang’ana aya, ngetureka gochia inse, nkaba rimansu.",Trilingual-Bible
118675,"Uaminifu wako unaendelea kwa vizazi vyote, umeiumba dunia, nayo inadumu.","Obwegenwa bwao nigo bogendererete ase ebiaare bionsi; aye gwatenenirie ense aase aye, ero nigo eteneine bokong’u.",Trilingual-Bible
100530,Fadhili shule! Hakikisha ufadhili wa wakati kwa utulivu.,Kae chisukuru chibesa! Rora ng'a chibesa chiria eserikari ekorwa ase kera omwana chiakeranire gokonya emeroberio yesukuru.,PSA
120032,"Nikaona kuwa hekima ni bora kuliko upumbavu, kama vile nuru ilivyo bora kuliko giza.","Erio nkamanya ng’a obong’aini nigo bobuete oboriri, buna oborabu bobuete omosunte.",Trilingual-Bible
126278,"Yesu alipofika kando ya bahari, aliona makutano makubwa ya watu, akawahurumia na akawaponya wagonjwa wao.","Ekero Yeso aikire engegu, akarora omoganda omonene, akabarorera amaabera, akagwenia abarwaire babo.",Trilingual-Bible
107246,“Watagawiwa nchi kama urithi kwa kulingana na hesabu ya majina.,Aatananere abanto aba chingongo chibe emiando yabo. Ochiatanane kobwatekana nomobaro bw’ abanto.,Trilingual-Bible
116458,"Sikiliza! Sikiliza ngurumo ya sauti yake, sauti ya ngurumo itokayo kinywani mwake.","Tegerera oigwe okogukura kw’eriogi riaye, na okoruma gokorwa ase omonwa oye.",Trilingual-Bible
117149,"Waovu hula njama dhidi ya wenye haki na kuwasagia meno,","Omokori amabe nigo agokora omooroberio bw’ogoita oyore omooronge, na komoriananeria amaino.",Trilingual-Bible
106498,"Kutokana na wazaliwa wa kwanza wa Waisraeli alikusanya fedha yenye uzito wa shekeli 1,365 kufuatana na shekeli ya mahali patakatifu.","Ase engencho y’ abanto baria abatangi b’Abaisraeli, akanyora chitaabu chie chisekeli elifu eyemo, na amagana atato, na merongo etano nomo, na isano (1,365), koreng’ana ne chisekeli chigokorerwa ase Obomenyo Obochenu.",Trilingual-Bible
131435,"Kwa hiyo nitakapowasili, nitawapa wale mtakaowachagua barua za kuwatambulisha, ili kuwatuma wapeleke zawadi zenu huko Yerusalemu.","Inche kondaike nimbatome ne riruube aba morachore, baire ebiegwa biaino goika Yerusalemu.",Trilingual-Bible
114053,"kulingana na mahitaji ya kila siku kwa ajili ya sadaka zilizoamriwa na Mose kwa ajili ya Sabato, Mwezi Mwandamo na sikukuu nyingine tatu za mwaka, yaani, Sikukuu ya Mikate Isiyotiwa Chachu, Sikukuu ya Majuma na Sikukuu ya Vibanda.","Akabwatia omooroberio o Daudi ise, akabeeka ebiombe bi’abakuani ase ogokora emeremo yabo, na Abalawi ase emeremo yabo y’ogokonya abakuani na ase ogoteera amatera ’ogotogia, na emeremo ende buna yaganeirie kera rituko. Boigo akabeeka ebiombe bi’abarendi b’ebiita gokora emeremo yabo ase kera egeita buna yaganeirie kera rituko, buna Daudi, omonto oria o Nyasae, achigete ekorwe.",Trilingual-Bible
101958,Hakuna kuchelewa kwa kufungua shule mwaka 2025 kutokana na mafuriko.,Konyorwa tikobao ase okoigora chisukuru 2025 ase engencho yetoigo.,PSA
128968,Mimi ni mkate wa uzima.,Inche nomogati bw’obogima.,Trilingual-Bible
108366,"Atakuletea juu yako magonjwa yote ya Misri yale uliyoyaogopa, nayo yataambatana nawe.","Naende abarentere amarwaire onsi buna aria arenterete Abamisiri, ayio moirogete, naro ’nagenderere kobeera ase more.",Trilingual-Bible
131142,"Je, hamjui ya kwamba miili yenu ni hekalu la Roho Mtakatifu akaaye ndani yenu, ambaye mmepewa na Mungu? Ninyi si mali yenu wenyewe,","Gose timomanyeti ng’a emebere yaino ne Hekalu y’Omoika Omochenu ore ime yaino, oyo mwaeirwe na Nyasae? Na inwe timori abaino abanyene,",Trilingual-Bible
108745,"Viriba hivi vya mvinyo vilikuwa vipya tulipovijaza, lakini ona jinsi vilivyo na nyufa. Nguo zetu na viatu vimechakaa kwa ajili ya safari ndefu.”","Ebirandi ebi bi’edivai bikorire korwa ase amasankwa nigo biarenge ebiyia ekero twabiichoretie edivai, na rora bono biatandokire. Ne chianga chiaito na ebikoroto boigo tobegete biagotire ase engencho y’orogendo rwaito orotambe.”",Trilingual-Bible
128855,"Mvunaji tayari anapokea mshahara wake, naye anakusanya mazao kwa ajili ya uzima wa milele. Ili yeye apandaye na yeye avunaye wafurahi pamoja.","Oyo okogesa nkonyora are eng’eria na gosangereria amatunda ase obogima bwa kare na kare, erinde oyo okobusura na ere oyokogesa bagoke amo.",Trilingual-Bible
110390,"Basi ulipofika wakati wa Daudi kupewa Merabu, binti Sauli, huyo binti aliozwa kwa Adrieli, Mmeholathi.","Korende ekero engaki yaigete, Saulo areenge koa Daudi Merabu, omoiseke oye, akaonchora ebirengererio biaye, akaa Adirili Omomehola omoiseke oria akaba mokaye.",Trilingual-Bible
126387,"Akawajibu, “Kwa sababu ya imani yenu ndogo. Ninawaambia kweli, mkiwa na imani ndogo kama punje ya haradali, mtauambia mlima huu, ‘Ondoka hapa uende pale,’ nao utaondoka. Wala hakutakuwa na jambo lisilowezekana kwenu.","Akabateebia, “Nase engencho y’okwegena kwaino kore ogoke. Ekeene nabateebirie: Moise koba nokwegena koreng’aine buna entetere y’Omosirapi, inamoteebie egetunwa eke: Karue agwo, ogende aaria, na kerokio inakeruo, tirikoba ring’ana ritanyarekane ase more.",Trilingual-Bible
118344,"Tumetenda dhambi, kama vile baba zetu walivyotenda, tumekosa na tumetenda uovu.","Intwe twakorire ebibe buna chisokoro chiaito chiakorete; twakorire ayare amabe mono, ee, twakorire ayare amabe.",Trilingual-Bible
121661,"Je, taifa limebadili miungu yake wakati wowote? (Hata ingawa hao si miungu kamwe.) Lakini watu wangu wamebadili Utukufu wao kwa sanamu zisizofaa kitu.","Inee! Gesaku kende kiana koonchoreria chinyasae chiaye, nonya tichiri echi’ekeene? Korende abanto baane bang’onchoreirie inche inde obonene bwabo, banchire egento getari kobakonya.",Trilingual-Bible
109619,"Siku ya saba, wakamwambia mkewe Samsoni, “Mbembeleze mumeo ili atueleze hicho kitendawili, la sivyo tutakuchoma moto wewe na wa nyumba ya baba yako. Je, mmetualika ili mpate kutunyangʼanya kile tulicho nacho?”","Ase rituko ria kane bagateebia moga Samusoni, “Ebereria omosacha oo atoteebie engencho y’omobayeno oyo. Onye taibo, rirorio nigo tokogosamba n’omorero, tosambe nenyomba ya iso boigo. Inee! Inwe nigo mwatorangeretie goocha aa, erinde motourererie ebinto biaito, tobe abataka?”",Trilingual-Bible
125830,"Basi Kuzaliwa kwake Yesu Kristo kulikuwa hivi: Maria mama yake alikuwa ameposwa na Yosefu, lakini kabla hawajakutana kimwili, Maria alionekana kuwa na mimba kwa uweza wa Roho Mtakatifu.","Okoiborwa kwa Yeso Kristo nigo kwarenge iga: Ekero Mariamu ng’ina konya ariereirwe boko na Yusufu, na konya bataramenyana buna omosacha n’omokuungu, Mariamu akarorekana ore morito ase chinguru chi’Omoika Omochenu.",Trilingual-Bible
104204,"Yosefu akaenda na kumwambia Farao, “Baba yangu na ndugu zangu wamekuja kutoka nchi ya Kanaani wakiwa na makundi yao ya kondoo, mbuzi na ngʼombe, pamoja na kila kitu walicho nacho, nao sasa wapo huko Gosheni.”","Erio Yusufu akagenda agateebia Farao: “Tata na bamura baminto bachire korwa ase ense ya Kaanani, amo ne chitugo chiabo, ching’ondi ne chiombe, na binde bionsi bare nabio; barabwo nao bare ase ensemo ya Goseni.”",Trilingual-Bible
110213,"Lakini kama watasema, ‘Pandeni mje kwetu,’ tutakwea, kwa sababu hiyo itakuwa ishara yetu kwamba Bwana amewatia mikononi mwetu.”","Korende kobaratoteebie: Inchuo, tiira gocha aa ase tore, erio totiire, ekiagera ekio nakio kerabe ekemanyererio ase tore ng’a Omonene obabekire ase amaboko aito.”",Trilingual-Bible
102859,"Adamu akamwita mkewe Eva, kwa kuwa atakuwa mama wa wote walio hai.","Adamu akaaroka mokaye Hawa, ekiagera ere nere ng’ina bw’abare moyo bonsi.",Trilingual-Bible
114367,Pia akawaweka mabawabu kwenye malango ya Hekalu la Bwana ili kwamba kwa vyovyote asije akaingia mtu yeyote aliye najisi.,Akabeka abarendi bakorenda ebiita bi’enyomba y’Omonene na gotanga omonto onde bwensi otachenegete tasoa ime.,Trilingual-Bible
132832,"Kwa imani Enoki alitwaliwa kutoka maisha haya, kiasi kwamba hakuonja mauti. Hakuonekana, kwa sababu Mungu alikuwa amemchukua. Kwa kuwa kabla hajatwaliwa alikuwa ameshuhudiwa kuwa ni mtu aliyempendeza Mungu.","Ase okwegena Enoku akang’anyigwa, tacha korora amakweri. Tarorekanete, ekiagera Nyasae namong’anyetie. Naki ritang’ani atarang’anyigwa konya obereirwe kirori ng’a namogwenerete Nyasae.",Trilingual-Bible
131397,"Lakini kila mmoja kwa wakati wake: Kristo, tunda la kwanza kisha, wale walio wake, wakati atakapokuja.","korende kera oyomo aase aye; Kristo agatongora, naende ekero arachiche, abare abaye nababe moyo.",Trilingual-Bible
100275,Tangazo la huduma ya ushauri wa lishe na ustawi inayotegemea akili bandia iliyoundwa kwa ajili ya wazee na walezi.,Okoraria kwobokoreri bwechindagera na okogenderera na obomanyi kebonde yarosigwa ase 'ngecho ya abagaka na abareri,PSA
